dict	L	pc_page	pc_col	k1	k2	line	batch	batch_date	process	directive	tag_context	old	new
bor	7087	225		durable	durable	40814	batch_20260529	2026-05-29	bulk	new	text	-ing): </div><div n="1">(2) {#sTiraH#} ({#rA#},) (= constant); </div><div n="1">(3)	-ing):</div><div n="1">(2) {#sTiraH#} ({#rA#},) (= constant);</div><div n="1">(3)
bor	7089	225		durance	durance	40823	batch_20260529	2026-05-29	bulk	new	div	{@DURANCE:@}¦ <div n="I">I Duration: q. v. </div><div n="I">II Imprison-	{@DURANCE:@}¦ <div n="I">I Duration: q. v.</div><div n="I">II Imprison-
bor	7091	225		during	during	40836	batch_20260529	2026-05-29	bulk	new	text	{# mahIM SAsati#},</div> R.; </div><div n="1">(2) by loc., (when = in). <div n="xe">{%d.%}	{# mahIM SAsati#},</div> R.;</div><div n="1">(2) by loc., (when = in). <div n="xe">{%d.%}
bor	7093	225		dusk	dusk	40846	batch_20260529	2026-05-29	bulk	new	text	Ph.: <div n="xe">{%in the d. of the evening:%}</div> <div n="xs">{#sAyantane tamasi.#}</div> </div><div n="I">II	Ph.: <div n="xe">{%in the d. of the evening:%}</div> <div n="xs">{#sAyantane tamasi.#}</div></div><div n="I">II
bor	7094	225		duskiness	duskiness	40851	batch_20260529	2026-05-29	bulk	new	div	{@DUSKINESS:@}¦ <div n="I">I Lit.: {#IzadanDakAraH.#} </div><div n="I">II Fig.:	{@DUSKINESS:@}¦ <div n="I">I Lit.: {#IzadanDakAraH.#}</div><div n="I">II Fig.:
bor	7095	225		dusky	dusky	40856	batch_20260529	2026-05-29	bulk	new	div	{@DUSKY:@}¦ <div n="I">I Lit.: </div><div n="1">(1) {#tamaskalpa#} (f. {#lpA#}); </div><div n="1">(2)	{@DUSKY:@}¦ <div n="I">I Lit.:</div><div n="1">(1) {#tamaskalpa#} (f. {#lpA#});</div><div n="1">(2)
bor	7095	225		dusky	dusky	40857	batch_20260529	2026-05-29	bulk	new	text	{#IzadanDakAraH#} ({#rA, raM#}); and sim. comp.s. </div><div n="I">II	{#IzadanDakAraH#} ({#rA, raM#}); and sim. comp.s.</div><div n="I">II
bor	7096	225		dust	dust	40863	batch_20260529	2026-05-29	bulk	new	text	{#jalaDiH#},</div> Ku.; </div><div n="1">(2) {#rajas#} (n.), <div n="xe">{%to put down d.:%}</div> <div n="xs">{#rajaH #}	{#jalaDiH#},</div> Ku.;</div><div n="1">(2) {#rajas#} (n.), <div n="xe">{%to put down d.:%}</div> <div n="xs">{#rajaH #}
bor	7096	225		dust	dust	40864	batch_20260529	2026-05-29	bulk	new	text	{# Samayati#},</div> Ki.; </div><div n="1">(3) {#reRu#} (mf.), <div n="xe">{%to raise d.:%}</div> <div n="xs">{#reRumutTA-#}	{# Samayati#},</div> Ki.;</div><div n="1">(3) {#reRu#} (mf.), <div n="xe">{%to raise d.:%}</div> <div n="xs">{#reRumutTA-#}
bor	7096	225		dust	dust	40865	batch_20260529	2026-05-29	bulk	new	text	{#payati#},</div> R.; </div><div n="1">(4) {#pAMSu#} (m.) (rare), <div n="xe">{%the whole body%}	{#payati#},</div> R.;</div><div n="1">(4) {#pAMSu#} (m.) (rare), <div n="xe">{%the whole body%}
bor	7099	225		dustiness	dustiness	40880	batch_20260529	2026-05-29	bulk	new	div	{@DUSTINESS:@}¦ <div n="1">(1) {#pAMSulatA#}; </div><div n="1">(2) by adj.</div>	{@DUSTINESS:@}¦ <div n="1">(1) {#pAMSulatA#};</div><div n="1">(2) by adj.</div>
bor	7101	225		dusty	dusty	40888	batch_20260529	2026-05-29	bulk	new	div	{@DUSTY:@}¦ <div n="I">I Filled with dust: </div><div n="1">(1) {#DUlinicitaH#}	{@DUSTY:@}¦ <div n="I">I Filled with dust:</div><div n="1">(1) {#DUlinicitaH#}
bor	7101	225		dusty	dusty	40889	batch_20260529	2026-05-29	bulk	new	text	({#tA, taM#}); </div><div n="1">(2) {#rajovftaH#} ({#tA, taM#}); </div><div n="1">(3) {#pAMSulaH#} ({#lA, #}	({#tA, taM#});</div><div n="1">(2) {#rajovftaH#} ({#tA, taM#});</div><div n="1">(3) {#pAMSulaH#} ({#lA, #}
bor	7101	225		dusty	dusty	40890	batch_20260529	2026-05-29	bulk	new	text	{# laM#}); etc. </div><div n="I">II Like dust: </div><div n="1">(1) {#DUli-#}, {%d. white:%}	{# laM#}); etc.</div><div n="I">II Like dust:</div><div n="1">(1) {#DUli-#}, {%d. white:%}
bor	7102	225		duteous	duteous	40895	batch_20260529	2026-05-29	bulk	new	div	{@DUTEOUS,@}¦ {@DUTIFUL:@} <div n="1">(1) {#BaktaH#} ({#ktA, ktaM#}); </div><div n="1">(2)	{@DUTEOUS,@}¦ {@DUTIFUL:@} <div n="1">(1) {#BaktaH#} ({#ktA, ktaM#});</div><div n="1">(2)
bor	7102	225		duteous	duteous	40896	batch_20260529	2026-05-29	bulk	new	text	{#Baktimat#} (f. {#tI#}); </div><div n="1">(3) {#vaSyaH#} ({#SyA, SyaM#}) (= sub-	{#Baktimat#} (f. {#tI#});</div><div n="1">(3) {#vaSyaH#} ({#SyA, SyaM#}) (= sub-
bor	7102	225		duteous	duteous	40897	batch_20260529	2026-05-29	bulk	new	text	-missive); </div><div n="1">(4) {#anuviDAyin#} (f. {#nI#}) (= compli-	-missive);</div><div n="1">(4) {#anuviDAyin#} (f. {#nI#}) (= compli-
bor	7103	225		duteousness	duteousness	40902	batch_20260529	2026-05-29	bulk	new	div	{@DUTEOUSNESS,@}¦ {@DUTIFULNESS:@} <div n="1">(1) {#BaktiH#}; </div><div n="1">(2)	{@DUTEOUSNESS,@}¦ {@DUTIFULNESS:@} <div n="1">(1) {#BaktiH#};</div><div n="1">(2)
bor	7104	225		duty	duty	40911	batch_20260529	2026-05-29	bulk	new	text	ought. </div><div n="I">II Service: {#niyogaH#}, {%execute your d.:%}	ought.</div><div n="I">II Service: {#niyogaH#}, {%execute your d.:%}
bor	7104	225		duty	duty	40913	batch_20260529	2026-05-29	bulk	new	text	{%one's d.:%}</div> <div n="xs">{#kftakftyaH#},</div> H. </div><div n="I">III Reverence: {#BaktiH.#}</div>	{%one's d.:%}</div> <div n="xs">{#kftakftyaH#},</div> H.</div><div n="I">III Reverence: {#BaktiH.#}</div>
bor	7106	226		dwarf	dwarf	40923	batch_20260529	2026-05-29	bulk	new	div	{@DWARF:@}¦ <div n="1">(1) {#vAmanaH#} ({#nI, naM#}); </div><div n="1">(2) {#Karva#} (f. {#rvA#}).</div>	{@DWARF:@}¦ <div n="1">(1) {#vAmanaH#} ({#nI, naM#});</div><div n="1">(2) {#Karva#} (f. {#rvA#}).</div>
bor	7107	226		dwarf	dwarf	40927	batch_20260529	2026-05-29	bulk	new	div	{@DWARF@}¦ (v. t.): <div n="1">(1) {#Karvayati#} (nomi.); </div><div n="1">(2) {#KarvI-#}	{@DWARF@}¦ (v. t.): <div n="1">(1) {#Karvayati#} (nomi.);</div><div n="1">(2) {#KarvI-#}
bor	7108	226		dwarfish	dwarfish	40933	batch_20260529	2026-05-29	bulk	new	text	{# mUrtiH#},</div> N. i. 24.; </div><div n="1">(2) {#KarvaH#} ({#rvA, rvaM#}): v. Short.</div>	{# mUrtiH#},</div> N. i. 24.;</div><div n="1">(2) {#KarvaH#} ({#rvA, rvaM#}): v. Short.</div>
bor	7109	226		dwarfishness	dwarfishness	40937	batch_20260529	2026-05-29	bulk	new	div	{@DWARFISHNESS:@}¦ <div n="1">(1) {#KarvatA#}; </div><div n="1">(2) {#vAmanatA#} (?).</div>	{@DWARFISHNESS:@}¦ <div n="1">(1) {#KarvatA#};</div><div n="1">(2) {#vAmanatA#} (?).</div>
bor	7111	226		dwell on	dwell on	40949	batch_20260529	2026-05-29	bulk	new	text	{#prapaYcayati#} (nomi.), S. </div><div n="I">II To remain absorbed	{#prapaYcayati#} (nomi.), S.</div><div n="I">II To remain absorbed
bor	7113	226		dwelling	dwelling	40958	batch_20260529	2026-05-29	bulk	new	div	{@DWELLING:@}¦ <div n="1">(1) {#nivAsaH#}; </div><div n="1">(2) {#vasatiH#}; </div><div n="1">(3) {#vAsaH, #}	{@DWELLING:@}¦ <div n="1">(1) {#nivAsaH#};</div><div n="1">(2) {#vasatiH#};</div><div n="1">(3) {#vAsaH, #}
bor	7114	226		dwelling-house	dwelling-house	40963	batch_20260529	2026-05-29	bulk	new	div	{@DWELLING-HOUSE:@}¦ <div n="1">(1) {#vAsagfham#}; </div><div n="1">(2) {#vaSativeSman#}	{@DWELLING-HOUSE:@}¦ <div n="1">(1) {#vAsagfham#};</div><div n="1">(2) {#vaSativeSman#}
bor	7117	226		dye	dye	40978	batch_20260529	2026-05-29	bulk	new	div	{@DYE@}¦ (subs.): <div n="1">(1) {#raNgaH#}; </div><div n="1">(2) {#rAgaH.#}</div>	{@DYE@}¦ (subs.): <div n="1">(1) {#raNgaH#};</div><div n="1">(2) {#rAgaH.#}</div>
bor	7121	226		dyer	dyer	40997	batch_20260529	2026-05-29	bulk	new	div	{@DYER:@}¦ <div n="1">(1) {#raNgAjIvaH#}; </div><div n="1">(2) {#raYjakaH.#}</div>	{@DYER:@}¦ <div n="1">(1) {#raNgAjIvaH#};</div><div n="1">(2) {#raYjakaH.#}</div>
bor	7125	226		dynastic	dynastic	41015	batch_20260529	2026-05-29	bulk	new	div	{@DYNASTIC:@}¦ <div n="1">(1) {#vaMSyaH#} ({#SyA, SyaM#}); </div><div n="1">(2) by comp.</div>	{@DYNASTIC:@}¦ <div n="1">(1) {#vaMSyaH#} ({#SyA, SyaM#});</div><div n="1">(2) by comp.</div>
bor	7127	226		dysentery	dysentery	41026	batch_20260529	2026-05-29	bulk	new	div	{@DYSENTERY:@}¦ <div n="1">(1) {#grahaRI#}; </div><div n="1">(2) {#AmaraktaH.#}</div>	{@DYSENTERY:@}¦ <div n="1">(1) {#grahaRI#};</div><div n="1">(2) {#AmaraktaH.#}</div>
bor	7132	226		eager	eager	41051	batch_20260529	2026-05-29	bulk	new	div	{@EAGER:@}¦ <div n="I">I Desirous: </div><div n="1">(1) {#lAlasaH#} ({#sA, saM#})	{@EAGER:@}¦ <div n="I">I Desirous:</div><div n="1">(1) {#lAlasaH#} ({#sA, saM#})
bor	7132	226		eager	eager	41053	batch_20260529	2026-05-29	bulk	new	text	({#sA, saM#}), Ku.; </div><div n="1">(2) {#lolupaH#} ({#pA, paM#}), <div n="xe">{%e. for an%}	({#sA, saM#}), Ku.;</div><div n="1">(2) {#lolupaH#} ({#pA, paM#}), <div n="xe">{%e. for an%}
bor	7132	226		eager	eager	41054	batch_20260529	2026-05-29	bulk	new	text	{%embrace:%}</div> <div n="xs">{#ASlezalolupaH#}</div> ({#pA, paM#}), Si. </div><div n="I">II Impe-	{%embrace:%}</div> <div n="xs">{#ASlezalolupaH#}</div> ({#pA, paM#}), Si.</div><div n="I">II Impe-
bor	7132	226		eager	eager	41055	batch_20260529	2026-05-29	bulk	new	text	-tuous, fervent: </div><div n="1">(1) {#vyagraH#} ({#grA, graM#}); </div><div n="1">(2) {#utsukaH#}	-tuous, fervent:</div><div n="1">(1) {#vyagraH#} ({#grA, graM#});</div><div n="1">(2) {#utsukaH#}
bor	7132	226		eager	eager	41057	batch_20260529	2026-05-29	bulk	new	text	Ku. </div><div n="I">III Brittle: q. v.</div>	Ku.</div><div n="I">III Brittle: q. v.</div>
bor	7133	226		eagerly	eagerly	41061	batch_20260529	2026-05-29	bulk	new	div	{@EAGERLY:@}¦ <div n="1">(1) {#saspfham#} (= longingly); </div><div n="1">(2) {#satfzRam#}	{@EAGERLY:@}¦ <div n="1">(1) {#saspfham#} (= longingly);</div><div n="1">(2) {#satfzRam#}
bor	7133	226		eagerly	eagerly	41062	batch_20260529	2026-05-29	bulk	new	text	(= thirstily); </div><div n="1">(3) {#sotsAham#} (= zealously);</div>	(= thirstily);</div><div n="1">(3) {#sotsAham#} (= zealously);</div>
bor	7134	226		eagerness	eagerness	41067	batch_20260529	2026-05-29	bulk	new	div	{@EAGERNESS:@}¦ <div n="I">I Eager desire: </div><div n="1">(1) {#lAlasA#}; </div><div n="1">(2)	{@EAGERNESS:@}¦ <div n="I">I Eager desire:</div><div n="1">(1) {#lAlasA#};</div><div n="1">(2)
bor	7134	226		eagerness	eagerness	41068	batch_20260529	2026-05-29	bulk	new	text	{#tfzRA#} (= thirst). </div><div n="I">II Impetuosity: {#vyagratA.#}</div>	{#tfzRA#} (= thirst).</div><div n="I">II Impetuosity: {#vyagratA.#}</div>
bor	7139	226		ear	ear	41089	batch_20260529	2026-05-29	bulk	new	div	{@EAR@}¦ (subs.): <div n="I">I Of animals: </div><div n="1">(1) {#karRaH#}, <div n="xe">{%to come%}	{@EAR@}¦ (subs.): <div n="I">I Of animals:</div><div n="1">(1) {#karRaH#}, <div n="xe">{%to come%}
bor	7139	226		ear	ear	41096	batch_20260529	2026-05-29	bulk	new	text	{%e.:%}</div> <div n="xs">{#karRakUpaH#},</div> N.; </div><div n="1">(2) {#Srotram#}, <div n="xe">{%e. -enchanting:%}</div> <div n="xs">{#Srotra-#}	{%e.:%}</div> <div n="xs">{#karRakUpaH#},</div> N.;</div><div n="1">(2) {#Srotram#}, <div n="xe">{%e. -enchanting:%}</div> <div n="xs">{#Srotra-#}
bor	7139	226		ear	ear	41097	batch_20260529	2026-05-29	bulk	new	text	{#hArin#}</div> (f. {#RI#}), K.; </div><div n="1">(3) {#SrutiH#}, <div n="xe">{%being of the same%}	{#hArin#}</div> (f. {#RI#}), K.;</div><div n="1">(3) {#SrutiH#}, <div n="xe">{%being of the same%}
bor	7139	226		ear	ear	41100	batch_20260529	2026-05-29	bulk	new	div	<div n="I">II Of other objects: perh. {#karRaH.#} </div><div n="I">III Of	<div n="I">II Of other objects: perh. {#karRaH.#}</div><div n="I">III Of
bor	7139	226		ear	ear	41101	batch_20260529	2026-05-29	bulk	new	text	corn: </div><div n="1">(1) {#kaRiSa#} (mn.); </div><div n="1">(2) {#SasyamaYjarI.#}</div>	corn:</div><div n="1">(1) {#kaRiSa#} (mn.);</div><div n="1">(2) {#SasyamaYjarI.#}</div>
bor	7140	227		ear	ear	41105	batch_20260529	2026-05-29	bulk	new	div	{@EAR@}¦ (v.): <div n="I">I To plough: q. v. </div><div n="I">II To	{@EAR@}¦ (v.): <div n="I">I To plough: q. v.</div><div n="I">II To
bor	7142	227		eared	eared	41116	batch_20260529	2026-05-29	bulk	new	div	{@EARED:@}¦ <div n="I">I Having ears: </div><div n="1">(1) {#karRin#} (f. {#nI#});</div>	{@EARED:@}¦ <div n="I">I Having ears:</div><div n="1">(1) {#karRin#} (f. {#nI#});</div>
bor	7142	227		eared	eared	41117	batch_20260529	2026-05-29	bulk	new	div	<div n="1">(2) {#karRavat#} (f. {#tI#}); </div><div n="1">(3) {#karRilaH#} ({#lA, laM#}). </div><div n="I">II	<div n="1">(2) {#karRavat#} (f. {#tI#});</div><div n="1">(3) {#karRilaH#} ({#lA, laM#}).</div><div n="I">II
bor	7145	227		ear-less	ear-less	41130	batch_20260529	2026-05-29	bulk	new	div	{@EAR-LESS:@}¦ <div n="1">(1) {#akarRaH#} ({#rRA, rRaM#}); </div><div n="1">(2) {#karRahInaH#}	{@EAR-LESS:@}¦ <div n="1">(1) {#akarRaH#} ({#rRA, rRaM#});</div><div n="1">(2) {#karRahInaH#}
bor	7146	227		ear-mark	ear-mark	41135	batch_20260529	2026-05-29	bulk	new	div	{@EAR-MARK:@}¦ <div n="I">I Lit.: {#karRacihnam.#} </div><div n="I">II Any mark:	{@EAR-MARK:@}¦ <div n="I">I Lit.: {#karRacihnam.#}</div><div n="I">II Any mark:
bor	7147	227		ear-ring	ear-ring	41141	batch_20260529	2026-05-29	bulk	new	text	Si.; </div><div n="1">(2) {#karRapAlI#}; </div><div n="1">(3) {#karRikA#}; </div><div n="1">(4) {#karRaBUzaRam#};</div>	Si.;</div><div n="1">(2) {#karRapAlI#};</div><div n="1">(3) {#karRikA#};</div><div n="1">(4) {#karRaBUzaRam#};</div>
bor	7150	227		ear-wax	ear-wax	41155	batch_20260529	2026-05-29	bulk	new	div	{@EAR-WAX:@}¦ <div n="1">(1) {#karRamalaH#}; </div><div n="1">(2) {#karRagUTam#}; </div><div n="1">(3) {#tokmam.#}</div>	{@EAR-WAX:@}¦ <div n="1">(1) {#karRamalaH#};</div><div n="1">(2) {#karRagUTam#};</div><div n="1">(3) {#tokmam.#}</div>
bor	7154	227		early	early	41175	batch_20260529	2026-05-29	bulk	new	text	{#agrasanDyA#}, Sa.; <div n="xe">{%e. youth:%}</div> <div n="xs">{#praTamaM vayaH.#}</div> </div><div n="I">II Ancient:	{#agrasanDyA#}, Sa.; <div n="xe">{%e. youth:%}</div> <div n="xs">{#praTamaM vayaH.#}</div></div><div n="I">II Ancient:
bor	7154	227		early	early	41176	batch_20260529	2026-05-29	bulk	new	text	q. v.: <div n="xe">{%in e. times:%}</div> <div n="xs">{#pUrvakAle.#}</div> </div><div n="I">III Forward: <div n="xe">{%the%}	q. v.: <div n="xe">{%in e. times:%}</div> <div n="xs">{#pUrvakAle.#}</div></div><div n="I">III Forward: <div n="xe">{%the%}
bor	7154	227		early	early	41178	batch_20260529	2026-05-29	bulk	new	text	{# SItam#};</div> <div n="xe">{%e. death:%}</div> <div n="xs">{#akAlamftyuH.#}</div> </div><div n="I">IV In the morn-	{# SItam#};</div> <div n="xe">{%e. death:%}</div> <div n="xs">{#akAlamftyuH.#}</div></div><div n="I">IV In the morn-
bor	7155	227		early	early	41183	batch_20260529	2026-05-29	bulk	new	div	{@EARLY@}¦ (adv.): <div n="I">I In the morning: </div><div n="1">(1) {#prAtar#};</div>	{@EARLY@}¦ (adv.): <div n="I">I In the morning:</div><div n="1">(1) {#prAtar#};</div>
bor	7155	227		early	early	41185	batch_20260529	2026-05-29	bulk	new	text	{%morning:%}</div> <div n="xs">{#atipratyUze#}</div> <div n="xe">{%or%}</div> <div n="xs">{#mahati pratyUze#},</div> Sa. </div><div n="I">II Soon:	{%morning:%}</div> <div n="xs">{#atipratyUze#}</div> <div n="xe">{%or%}</div> <div n="xs">{#mahati pratyUze#},</div> Sa.</div><div n="I">II Soon:
bor	7155	227		early	early	41186	batch_20260529	2026-05-29	bulk	new	text	q. v.: </div><div n="1">(1) {#SIDram#}; </div><div n="1">(2) {#acireRa.#} </div><div n="I">III First:	q. v.:</div><div n="1">(1) {#SIDram#};</div><div n="1">(2) {#acireRa.#}</div><div n="I">III First:
bor	7157	227		earnest	earnest	41200	batch_20260529	2026-05-29	bulk	new	div	<div n="1">(1) {#vyagraH#} ({#grA, graM#}); </div><div n="1">(2) {#sotsAhaH#} ({#hA, haM#}). Ph.:	<div n="1">(1) {#vyagraH#} ({#grA, graM#});</div><div n="1">(2) {#sotsAhaH#} ({#hA, haM#}). Ph.:
bor	7157	227		earnest	earnest	41201	batch_20260529	2026-05-29	bulk	new	text	<div n="xe">{%e. wish:%}</div> <div n="xs">{#ekAntakAmanA.#}</div> </div><div n="I">II Intent: </div><div n="1">(1) {#ekAgraH#}	<div n="xe">{%e. wish:%}</div> <div n="xs">{#ekAntakAmanA.#}</div></div><div n="I">II Intent:</div><div n="1">(1) {#ekAgraH#}
bor	7157	227		earnest	earnest	41202	batch_20260529	2026-05-29	bulk	new	text	({#grA, graM#}); </div><div n="1">(2) {#nivizwaH#} ({#zwA, zwaM#}). </div><div n="I">III Seri-	({#grA, graM#});</div><div n="1">(2) {#nivizwaH#} ({#zwA, zwaM#}).</div><div n="I">III Seri-
bor	7158	227		earnest	earnest	41208	batch_20260529	2026-05-29	bulk	new	text	{%in e.:%}</div> <div n="xs">{#na parihasAmi.#}</div> </div><div n="I">II Eagerness, intentness:	{%in e.:%}</div> <div n="xs">{#na parihasAmi.#}</div></div><div n="I">II Eagerness, intentness:
bor	7158	227		earnest	earnest	41209	batch_20260529	2026-05-29	bulk	new	text	q. v. </div><div n="I">III Part-payment: </div><div n="1">(1) {#satyApanam#}; </div><div n="1">(2)	q. v.</div><div n="I">III Part-payment:</div><div n="1">(1) {#satyApanam#};</div><div n="1">(2)
bor	7159	227		earnestly	earnestly	41214	batch_20260529	2026-05-29	bulk	new	div	{@EARNESTLY:@}¦ <div n="I">I With fixed attention: </div><div n="1">(1)	{@EARNESTLY:@}¦ <div n="I">I With fixed attention:</div><div n="1">(1)
bor	7159	227		earnestly	earnestly	41215	batch_20260529	2026-05-29	bulk	new	text	{#ekAgracittena#}; </div><div n="1">(2) {#nivizwamanasA.#} </div><div n="I">II Eagerly:	{#ekAgracittena#};</div><div n="1">(2) {#nivizwamanasA.#}</div><div n="I">II Eagerly:
bor	7159	227		earnestly	earnestly	41216	batch_20260529	2026-05-29	bulk	new	text	q. v.: {#sotsAham.#} </div><div n="I">III Seriously: q. v.</div>	q. v.: {#sotsAham.#}</div><div n="I">III Seriously: q. v.</div>
bor	7160	227		earnestness	earnestness	41220	batch_20260529	2026-05-29	bulk	new	div	{@EARNESTNESS:@}¦ <div n="I">I Eagerness: {#vyagratA.#} </div><div n="I">II	{@EARNESTNESS:@}¦ <div n="I">I Eagerness: {#vyagratA.#}</div><div n="I">II
bor	7160	227		earnestness	earnestness	41221	batch_20260529	2026-05-29	bulk	new	text	Intentness: {#ekAgratA.#} </div><div n="I">III Seriousness:	Intentness: {#ekAgratA.#}</div><div n="I">III Seriousness:
bor	7162	227		earth	earth	41231	batch_20260529	2026-05-29	bulk	new	div	{@EARTH@}¦ (subs.): <div n="I">I The globe: </div><div n="1">(1) {#pfTivI#};</div>	{@EARTH@}¦ (subs.): <div n="I">I The globe:</div><div n="1">(1) {#pfTivI#};</div>
bor	7162	227		earth	earth	41232	batch_20260529	2026-05-29	bulk	new	div	<div n="1">(2) {#pfTvI#}; </div><div n="1">(3) {#vasuDA#}; </div><div n="1">(4) {#vasumatI#}; </div><div n="1">(5) {#vasunDarA#};</div>	<div n="1">(2) {#pfTvI#};</div><div n="1">(3) {#vasuDA#};</div><div n="1">(4) {#vasumatI#};</div><div n="1">(5) {#vasunDarA#};</div>
bor	7162	227		earth	earth	41233	batch_20260529	2026-05-29	bulk	new	div	<div n="1">(6) {#avani:#} (f.); </div><div n="1">(7) {#medinI#}; </div><div n="1">(8) {#mahI#}; </div><div n="1">(9)	<div n="1">(6) {#avani:#} (f.);</div><div n="1">(7) {#medinI#};</div><div n="1">(8) {#mahI#};</div><div n="1">(9)
bor	7162	227		earth	earth	41234	batch_20260529	2026-05-29	bulk	new	text	{#DaritrI#}; </div><div n="1">(10) {#BUH#}; </div><div n="1">(11) {#BUmiH#}; </div><div n="1">(12) {#DarA#}; </div><div n="1">(13)	{#DaritrI#};</div><div n="1">(10) {#BUH#};</div><div n="1">(11) {#BUmiH#};</div><div n="1">(12) {#DarA#};</div><div n="1">(13)
bor	7162	227		earth	earth	41235	batch_20260529	2026-05-29	bulk	new	text	{#kzitiH#}; </div><div n="1">(14) {#DaraRI.#} </div><div n="I">II The dry land: {#sTalam.#}</div>	{#kzitiH#};</div><div n="1">(14) {#DaraRI.#}</div><div n="I">II The dry land: {#sTalam.#}</div>
bor	7162	227		earth	earth	41236	batch_20260529	2026-05-29	bulk	new	div	<div n="I">III Clay: </div><div n="1">(1) {#mfttikA#}; </div><div n="1">(2) {#mfd#} (f.).</div>	<div n="I">III Clay:</div><div n="1">(1) {#mfttikA#};</div><div n="1">(2) {#mfd#} (f.).</div>
bor	7163	227		earth	earth	41241	batch_20260529	2026-05-29	bulk	new	text	3.). </div><div n="I">II Intrans: [{#BUmO#}] {#vasati#} ({#vas#}, c. 1.).</div>	3.).</div><div n="I">II Intrans: [{#BUmO#}] {#vasati#} ({#vas#}, c. 1.).</div>
bor	7164	227		earth-born	earth-born	41246	batch_20260529	2026-05-29	bulk	new	text	comp.s; </div><div n="1">(2) {#BOmaH#} ({#mI, maM#}), <div n="xe">{%when you went to%}	comp.s;</div><div n="1">(2) {#BOmaH#} ({#mI, maM#}), <div n="xe">{%when you went to%}
bor	7165	227		earthen	earthen	41252	batch_20260529	2026-05-29	bulk	new	text	{# pAtram#},</div> R.; </div><div n="1">(2) {#mArtikaH#} ({#kI, kaM#}) (rare).</div>	{# pAtram#},</div> R.;</div><div n="1">(2) {#mArtikaH#} ({#kI, kaM#}) (rare).</div>
bor	7166	227		earthen-ware	earthen-ware	41256	batch_20260529	2026-05-29	bulk	new	div	{@EARTHEN-WARE:@}¦ <div n="1">(1) {#mfdBARqam#}; </div><div n="1">(2) {#mfnmayaM BARqam#};</div>	{@EARTHEN-WARE:@}¦ <div n="1">(1) {#mfdBARqam#};</div><div n="1">(2) {#mfnmayaM BARqam#};</div>
bor	7166	227		earthen-ware	earthen-ware	41257	batch_20260529	2026-05-29	bulk	new	div	<div n="1">(3) {#mArtikam#}; </div><div n="1">(4) {#kOlAlakam.#}</div>	<div n="1">(3) {#mArtikam#};</div><div n="1">(4) {#kOlAlakam.#}</div>
bor	7167	227		earthling	earthling	41261	batch_20260529	2026-05-29	bulk	new	div	{@EARTHLING:@}¦ <div n="1">(1) {#BOBaH#}; </div><div n="1">(2) {#martyaH.#}</div>	{@EARTHLING:@}¦ <div n="1">(1) {#BOBaH#};</div><div n="1">(2) {#martyaH.#}</div>
bor	7168	227		earthly	earthly	41265	batch_20260529	2026-05-29	bulk	new	div	{@EARTHLY:@}¦ <div n="I">I Lit.: </div><div n="1">(1) {#pArTivaH#} ({#vI, vaM#}), <div n="xe">{%e. for-%}	{@EARTHLY:@}¦ <div n="I">I Lit.:</div><div n="1">(1) {#pArTivaH#} ({#vI, vaM#}), <div n="xe">{%e. for-%}
bor	7168	227		earthly	earthly	41266	batch_20260529	2026-05-29	bulk	new	text	{%tune:%}</div> <div n="xs">{#pArTivaSrIH#},</div> R.; </div><div n="1">(2) {#BOmaH#} ({#mI, maM#}), {%e. forms:%}	{%tune:%}</div> <div n="xs">{#pArTivaSrIH#},</div> R.;</div><div n="1">(2) {#BOmaH#} ({#mI, maM#}), {%e. forms:%}
bor	7168	227		earthly	earthly	41268	batch_20260529	2026-05-29	bulk	new	text	q. v.). </div><div n="I">II Conceivable: {#Kalu#}; {%what e. pleasure:%}	q. v.).</div><div n="I">II Conceivable: {#Kalu#}; {%what e. pleasure:%}
bor	7169	227		earthquake	earthquake	41273	batch_20260529	2026-05-29	bulk	new	div	{@EARTHQUAKE:@}¦ <div n="1">(1) {#BUmikampaH#}, Raj.; </div><div n="1">(2) {#kziti-#}	{@EARTHQUAKE:@}¦ <div n="1">(1) {#BUmikampaH#}, Raj.;</div><div n="1">(2) {#kziti-#}
bor	7169	227		earthquake	earthquake	41274	batch_20260529	2026-05-29	bulk	new	text	{#kampaH#}, </div><div n="I">V m.; </div><div n="1">(3) {#avaniprakampanam#}, Ku. and sim.	{#kampaH#},</div><div n="I">V m.;</div><div n="1">(3) {#avaniprakampanam#}, Ku. and sim.
